0 0 10
2.156009673	10.93295735
-6.454507983	-5.665606553
-7.85165685	-3.652759505
10.25081415	-2.79768844
3.001292529	-8.797695046
-8.785795527	-1.058690338
10.05762848	-3.237849259
-4.862331433	-7.101423959
-8.354210079	-2.535357662
-8.561348238	3.929269513
4.398052745	-8.404958136
9.257664682	-4.640121808
10.52597834	-2.04232422
10.56914611	3.903694663
10.53514411	4.013474218
-5.890449947	8.247185628
-8.75948847	-1.179996513
10.99336604	1.364191177
-8.890128122	-0.478298256
-8.784365941	3.065474071
-8.439193962	4.301759736
9.907591584	5.544756558
6.295664963	-7.48268428
8.85550524	-5.187975228
-3.19979526	-8.075335794
10.44128207	4.29578412
-6.696044196	7.385209765
-8.814214934	-0.918641507
-5.969989657	8.170721315
-7.669070211	-3.984698754
7.723029747	8.40276104
6.437673758	9.392359865
10.99436541	0.664351327
-8.983284977	1.577945563
7.486415039	8.610940805
-6.202413507	-5.937235737
9.059712673	6.919546573
-8.85954668	2.67013151
10.99745937	1.225402254
-8.968413999	0.205819702
10.69820668	3.438193443
9.595401844	-4.110681671
-8.267101565	4.757769095
-8.9948223	0.678243577
-8.669865429	3.548274435
-8.031135374	-3.294018381
8.316899258	7.816376255
10.83196372	2.825510708
-5.236207827	8.817270108
10.98045912	0.375151452
-7.425603605	-4.386019299
-7.736917451	5.864799427
-8.947928904	-0.019171486
9.820593598	5.711382873
7.809684411	8.323127625
4.719111137	10.28268347
8.668401385	-5.418381432
-1.226880371	-8.748897569
10.98781158	0.506421465
-7.825800254	-3.701622047
-8.969935979	1.774839708
10.43115662	4.324648082
-8.683007422	-1.497872547
-8.274431614	4.739641459
-6.886561555	7.148345049
5.540319838	-7.909853858
-0.576125813	-8.875010249
-8.815915925	2.909920037
-5.805131724	8.327358475
-6.362447421	-5.76715361
9.123325769	-4.831944654
-6.530794935	-5.579295376
-7.424727072	-4.387390256
10.76022915	-1.176677953
6.249752708	-7.511174802
-7.881496698	-3.595543101
7.048218159	8.963608296
10.74526151	3.242738979
-8.968158674	1.797378615
7.149036214	-6.886022675
-8.992661026	1.383047797
10.87995224	-0.544844244
8.933829344	-5.087228593
10.43199397	-2.322271769
-3.694994736	9.829327518
10.96384861	0.150458485
10.76315346	3.163523626
10.86723672	2.624081118
-8.397498486	4.418628702
-5.695077679	8.428050543
4.006232323	-8.537429801
10.97710584	0.323716673
10.85921601	-0.672082422
10.27128841	4.747427277
8.927181883	-5.095882823
10.52114604	4.057413621
10.29962751	-2.676537519
-7.667924509	-3.986690756
-0.835228401	10.83015446
9.871000338	5.615772201
7.449957891	-6.641861239
