0 0 10
1.492118898	9.912389419
-7.021084105	-6.701664067
-8.834988798	-4.162636117
9.566473622	-4.09921017
1.7011149	-10.06917107
-10.06447855	-1.997030619
8.800336211	-4.168421278
-5.990188622	-8.120019147
-9.38983454	-3.772885012
-9.133982144	3.168622943
3.306640738	-9.523319752
8.202879506	-6.08095357
9.175713359	-2.631884318
9.176568126	2.554901824
9.290902086	3.39360472
-6.931803772	7.223908164
-9.998759499	-2.263211496
9.947740029	0.772906996
-9.723982097	-1.599394164
-10.10767371	2.137272741
-9.41227743	3.372404319
8.670538375	4.773284052
4.799769761	-8.332896587
7.709058358	-5.83295855
-4.559561832	-8.79962015
9.26889746	3.215905654
-7.852445106	6.149808393
-10.09074309	-1.692265467
-7.165351511	7.103432358
-9.110969275	-5.276307614
6.860104484	7.163341043
5.673705113	8.453505494
10.20980126	0.00274838
-10.33901866	0.674412148
5.987689596	7.613595397
-6.779144446	-7.35489874
8.066561188	6.346123893
-9.464099861	2.070223395
10.24843607	-0.13121211
-9.910373636	-1.164338179
9.351168464	2.362516753
8.301591483	-4.684367633
-9.293381205	3.408111506
-10.29159282	-0.027444259
-9.932417217	2.311521139
-9.060500952	-4.671155127
7.623072912	7.085426414
9.632229178	1.846129876
-6.107577372	7.490536297
10.0885435	-0.871680134
-8.584765525	-5.65561793
-8.811144163	4.934658291
-10.01116685	-0.934915407
9.130516665	4.687582192
6.89887763	7.417723029
3.93773724	9.454501484
7.961764943	-6.663917114
-1.852260873	-10.06912657
10.00799851	-0.905996629
-8.681930966	-4.731786274
-9.504670707	0.918757931
9.025563224	2.904045126
-9.31873245	-2.24070661
-9.173721885	3.303050314
-7.622452788	6.105868507
4.715758238	-8.423494324
-1.148885392	-10.07513435
-9.885262063	2.31751597
-6.636886379	7.749625589
-7.591729634	-6.822646196
8.011187756	-6.13300286
-7.805598321	-6.820843596
-7.931659074	-5.520205276
9.288002467	-2.105265656
4.931402232	-8.664204916
-9.108942745	-4.295933498
6.305704173	7.497497555
9.645036549	2.254253077
-9.628090692	0.691591575
6.016441526	-7.682020897
-9.686447192	0.733996062
9.753925369	-1.565422646
7.617761482	-6.041271266
9.83421431	-3.454164876
-4.366322631	8.547356139
10.29087546	-1.282888367
9.641230845	1.738061667
9.903385901	1.73052601
-9.10429962	2.999489061
-6.944511461	7.183046693
3.011270472	-9.065726547
9.652033421	-0.837786792
10.16529177	-1.640576728
8.815492628	3.913566584
7.856335237	-5.808263752
9.66098173	3.379722025
9.496216502	-3.284133575
-9.000406475	-5.309441336
-1.63693973	10.2507034
8.779826163	4.299074901
6.720468524	-7.596404246
-4.268164389	-8.634989696
-3.510358327	-9.208699504
-9.648565697	-0.693324096
-8.679645018	-5.052028523
9.250444393	-3.74289076
-10.45256527	-0.558225015
9.304057177	-3.181243905
-9.46550221	-4.193640707
9.818648091	-1.39254484
9.850861286	-1.598072775
9.793360136	-0.838830966
9.783049511	2.731950506
10.09370341	1.746494942
9.532345422	3.385949733
-2.549612299	-9.736892399
-9.703383354	0.459195615
-6.865536953	7.405986387
10.18861928	1.226654601
7.914591656	5.630077177
8.007384009	-6.209094459
9.693228673	3.570256471
-9.504819845	2.927112471
-3.073059432	9.143718998
-9.65736299	0.502540081
-10.03003082	1.952150402
-8.8381282	-3.805724549
-9.020158354	-4.384010624
-6.322458458	7.167661044
9.890239201	-2.223792957
10.25253523	-1.372229521
10.05490405	2.58670604
5.574841997	8.275435536
-9.347821033	3.030390143
8.85605229	-5.316178895
10.17378916	-1.06739826
-9.608497836	-0.008583724
-8.994359828	3.886997654
-9.004428175	3.767854842
-7.808124816	-5.926675268
-9.282529086	4.188937371
10.1294144	-0.780659919
-9.450684989	3.939771213
9.526088203	4.50970393
6.674219818	-7.493543067
-10.09923059	-0.916431884
-7.615130464	-6.815187092
-6.757814187	-7.916655528
